Date,Open,High,Low,Close,Adj Close,Volume,Weekday
08-03-2004,1.202198,1.207802,1.200206,1.205298,1.205298,0.0,1
08-04-2004,1.205298,1.206593,1.197504,1.205996,1.205996,0.0,2
08-05-2004,1.205894,1.207496,1.202993,1.205197,1.205197,0.0,3
08-06-2004,1.205705,1.2308,1.204906,1.2308,1.2308,0.0,4
08-09-2004,1.226994,1.229105,1.2251,1.227295,1.227295,0.0,0
08-10-2004,1.227807,1.231997,1.222404,1.223601,1.223601,0.0,1
08-11-2004,1.223795,1.2248,1.219899,1.222195,1.222195,0.0,2
08-12-2004,1.222195,1.229105,1.221896,1.2239,1.2239,0.0,3
08-13-2004,1.224005,1.2379,1.218502,1.237593,1.237593,0.0,4
08-16-2004,1.238099,1.238099,1.232499,1.235895,1.235895,0.0,0
08-17-2004,1.235804,1.2379,1.231694,1.234507,1.234507,0.0,1
08-18-2004,1.234797,1.236507,1.229302,1.234004,1.234004,0.0,2
08-19-2004,1.234096,1.2379,1.233593,1.237195,1.237195,0.0,3
08-20-2004,1.237302,1.238497,1.228501,1.232195,1.232195,0.0,4
08-23-2004,1.2308,1.2318,1.213401,1.2152,1.2152,0.0,0
08-24-2004,1.215096,1.216693,1.206695,1.208196,1.208196,0.0,1
08-25-2004,1.208094,1.211299,1.205705,1.208605,1.208605,0.0,2
08-26-2004,1.208401,1.211402,1.205604,1.209907,1.209907,0.0,3
08-27-2004,1.209907,1.213695,1.200898,1.201995,1.201995,0.0,4
08-30-2004,1.201706,1.206695,1.199199,1.204906,1.204906,0.0,0
08-31-2004,1.204906,1.219393,1.204703,1.217804,1.217804,0.0,1
09-01-2004,1.2177,1.222105,1.2152,1.219007,1.219007,0.0,2
09-02-2004,1.2192,1.220107,1.214506,1.2173,1.2173,0.0,3
09-03-2004,1.217493,1.218294,1.204602,1.205502,1.205502,0.0,4
09-06-2004,1.206302,1.208299,1.205197,1.206593,1.206593,0.0,0
09-07-2004,1.206797,1.211299,1.205705,1.209907,1.209907,0.0,1
09-08-2004,1.209907,1.219393,1.203297,1.218903,1.218903,0.0,2
09-09-2004,1.219096,1.2245,1.216293,1.2242,1.2242,0.0,3
09-10-2004,1.224395,1.230603,1.220599,1.227295,1.227295,0.0,4
09-13-2004,1.228305,1.228894,1.222703,1.226407,1.226407,0.0,0
09-14-2004,1.226497,1.229498,1.223002,1.226001,1.226001,0.0,1
09-15-2004,1.226106,1.226302,1.213902,1.215702,1.215702,0.0,2
09-16-2004,1.215702,1.219795,1.212503,1.219007,1.219007,0.0,3
09-17-2004,1.218903,1.222404,1.216293,1.218205,1.218205,0.0,4
09-20-2004,1.217493,1.218205,1.2129,1.217404,1.217404,0.0,0
09-21-2004,1.217196,1.234507,1.217196,1.232894,1.232894,0.0,1
09-22-2004,1.232894,1.233198,1.223301,1.226693,1.226693,0.0,2
09-23-2004,1.226603,1.233395,1.226001,1.227205,1.227205,0.0,3
09-24-2004,1.227205,1.235697,1.2248,1.227596,1.227596,0.0,4
09-27-2004,1.228607,1.231497,1.225295,1.2308,1.2308,0.0,0
09-28-2004,1.230693,1.234903,1.228501,1.232104,1.232104,0.0,1
09-29-2004,1.231906,1.234202,1.229997,1.2337,1.2337,0.0,2
09-30-2004,1.233806,1.2444,1.232104,1.243394,1.243394,0.0,3
10-01-2004,1.243503,1.243797,1.238896,1.241496,1.241496,0.0,4
10-04-2004,1.240202,1.240202,1.226407,1.228999,1.228999,0.0,0
10-05-2004,1.229105,1.233106,1.226798,1.231603,1.231603,0.0,1
10-06-2004,1.231603,1.232407,1.226001,1.228094,1.228094,0.0,2
10-07-2004,1.228199,1.2313,1.227702,1.229906,1.229906,0.0,3
10-08-2004,1.230194,1.243503,1.228894,1.241003,1.241003,0.0,4
10-11-2004,1.241203,1.241604,1.237394,1.238405,1.238405,0.0,0
10-12-2004,1.238405,1.238697,1.229302,1.232104,1.232104,0.0,1
10-13-2004,1.232104,1.235193,1.223496,1.234903,1.234903,0.0,2
10-14-2004,1.234797,1.241604,1.232696,1.238896,1.238896,0.0,3
10-15-2004,1.239096,1.25,1.238206,1.247894,1.247894,0.0,4
10-18-2004,1.248299,1.2534,1.246494,1.248907,1.248907,0.0,0
10-19-2004,1.248798,1.252693,1.245501,1.251894,1.251894,0.0,1
10-20-2004,1.251204,1.262993,1.250094,1.257893,1.257893,0.0,2
10-21-2004,1.258004,1.265006,1.257498,1.262005,1.262005,0.0,3
10-22-2004,1.2621,1.269406,1.260398,1.2691,1.2691,0.0,4
10-25-2004,1.272993,1.283005,1.272799,1.281099,1.281099,0.0,0
10-26-2004,1.281,1.284307,1.273399,1.276503,1.276503,0.0,1
10-27-2004,1.276503,1.280902,1.269906,1.2706,1.2706,0.0,2
10-28-2004,,,,,,,3
10-29-2004,1.270793,1.279803,1.266207,1.279198,1.279198,0.0,4
11-01-2004,1.282808,1.282808,1.272103,1.2746,1.2746,0.0,0
11-02-2004,1.274697,1.275006,1.267106,1.272006,1.272006,0.0,1
11-03-2004,1.271892,1.283203,1.266592,1.282495,1.282495,0.0,2
11-04-2004,1.282199,1.289407,1.279705,1.2873,1.2873,0.0,3
11-05-2004,1.2873,1.297993,1.278494,1.296697,1.296697,0.0,4
11-08-2004,1.296395,1.298802,1.291005,1.290806,1.290806,0.0,0
11-09-2004,1.291005,1.293795,1.288793,1.289907,1.289907,0.0,1
11-10-2004,1.290006,1.298398,1.286207,1.288593,1.288593,0.0,2
11-11-2004,1.288394,1.292107,1.286306,1.291005,1.291005,0.0,3
11-12-2004,1.290806,1.298904,1.288593,1.297,1.297,0.0,4
11-15-2004,1.299005,1.2999,1.292207,1.293996,1.293996,0.0,0
11-16-2004,1.293695,1.299207,1.292307,1.296193,1.296193,0.0,1
11-17-2004,1.296092,1.304904,1.295505,1.303798,1.303798,0.0,2
11-18-2004,1.303798,1.307292,1.294398,1.294901,1.294901,0.0,3
11-19-2004,1.2948,1.306404,1.294197,1.3039,1.3039,0.0,4
11-22-2004,1.302592,1.305193,1.301693,1.304002,1.304002,0.0,0
11-23-2004,1.304206,1.310307,1.297993,1.309706,1.309706,0.0,1
11-24-2004,1.309998,1.319105,1.308695,1.317801,1.317801,0.0,2
11-25-2004,1.318096,1.328304,1.316708,1.325803,1.325803,0.0,3
11-26-2004,1.325697,1.332907,1.319906,1.329504,1.329504,0.0,4
11-29-2004,1.327193,1.3303,1.323399,1.326506,1.326506,0.0,0
11-30-2004,1.326295,1.332907,1.323907,1.329805,1.329805,0.0,1
12-01-2004,1.329805,1.335702,1.328392,1.334597,1.334597,0.0,2
12-02-2004,1.334793,1.337793,1.324802,1.326102,1.326102,0.0,3
12-03-2004,1.326295,1.346602,1.325908,1.346602,1.346602,0.0,4
12-06-2004,1.345008,1.345696,1.339208,1.339603,1.339603,0.0,0
12-07-2004,1.339495,1.347001,1.339405,1.343093,1.343093,0.0,1
12-08-2004,1.343292,1.343292,1.321999,1.334508,1.334508,0.0,2
12-09-2004,1.334597,1.335898,1.325803,1.330406,1.330406,0.0,3
12-10-2004,1.330194,1.330406,1.314994,1.321598,1.321598,0.0,4
12-13-2004,1.322297,1.332694,1.322104,1.332001,1.332001,0.0,0
12-14-2004,1.332108,1.3328,1.326401,1.330902,1.330902,0.0,1
12-15-2004,1.330796,1.343797,1.326506,1.340393,1.340393,0.0,2
12-16-2004,1.340195,1.343003,1.321301,1.3251,1.3251,0.0,3
12-17-2004,1.325399,1.332001,1.323206,1.331292,1.331292,0.0,4
12-20-2004,1.331097,1.340896,1.330106,1.339208,1.339208,0.0,0
12-21-2004,1.339405,1.341004,1.335791,1.336898,1.336898,0.0,1
12-22-2004,1.336898,1.340303,1.334793,1.3391,1.3391,0.0,2
12-23-2004,1.3391,1.351808,1.338401,1.351205,1.351205,0.0,3
12-24-2004,1.351406,1.354793,1.349,1.353803,1.353803,0.0,4
12-27-2004,1.352795,1.364201,1.351899,1.362398,1.362398,0.0,0
12-28-2004,1.362194,1.364592,1.359398,1.359398,1.359398,0.0,1
12-29-2004,1.359508,1.364498,1.356392,1.360692,1.360692,0.0,2
12-30-2004,1.3606,1.366008,1.358105,1.362806,1.362806,0.0,3
12-31-2004,1.362992,1.366195,1.352192,1.356502,1.356502,0.0,4
01-03-2005,1.358105,1.358105,1.340195,1.347001,1.347001,0.0,0
01-04-2005,1.347001,1.349601,1.326102,1.328198,1.328198,0.0,1
01-05-2005,1.328304,1.3303,1.322297,1.328004,1.328004,0.0,2
01-06-2005,1.327898,1.327898,1.316396,1.318305,1.318305,0.0,3
01-07-2005,1.3182,1.324802,1.302999,1.306097,1.306097,0.0,4
01-10-2005,1.3076,1.311992,1.306404,1.310994,1.310994,0.0,0
01-11-2005,1.311407,1.317107,1.310496,1.311699,1.311699,0.0,1
01-12-2005,1.311407,1.329098,1.308695,1.325592,1.325592,0.0,2
01-13-2005,1.325908,1.326594,1.320306,1.321109,1.321109,0.0,3
01-14-2005,1.321196,1.321196,1.306797,1.309895,1.309895,0.0,4
01-17-2005,1.309998,1.312905,1.304104,1.305108,1.305108,0.0,0
01-18-2005,1.304904,1.307292,1.300306,1.301795,1.301795,0.0,1
01-19-2005,1.301795,1.311407,1.297101,1.300306,1.300306,0.0,2
01-20-2005,1.300204,1.302406,1.293193,1.296294,1.296294,0.0,3
01-21-2005,1.296193,1.306797,1.293594,1.2999,1.2999,0.0,4
01-24-2005,1.304206,1.309603,1.303492,1.3039,1.3039,0.0,0
01-25-2005,1.3039,1.3076,1.295404,1.297101,1.297101,0.0,1
01-26-2005,1.297202,1.310307,1.296899,1.307805,1.307805,0.0,2
01-27-2005,1.307908,1.312095,1.301507,1.304104,1.304104,0.0,3
01-28-2005,1.304308,1.307805,1.299596,1.304495,1.304495,0.0,4
01-31-2005,1.302406,1.306097,1.297993,1.305193,1.305193,0.0,0
02-01-2005,1.305006,1.306592,1.300407,1.3039,1.3039,0.0,1
02-02-2005,1.305108,1.309397,1.301406,1.303203,1.303203,0.0,2
02-03-2005,1.303492,1.303798,1.2948,1.297202,1.297202,0.0,3
02-04-2005,1.297101,1.303203,1.285595,1.285793,1.285793,0.0,4
02-07-2005,1.285595,1.286505,1.274096,1.276406,1.276406,0.0,0
02-08-2005,1.276406,1.279607,1.273707,1.276992,1.276992,0.0,1
02-09-2005,1.276797,1.281706,1.274502,1.281296,1.281296,0.0,2
02-10-2005,1.281,1.290406,1.275201,1.287598,1.287598,0.0,3
02-11-2005,1.287797,1.289707,1.285298,1.285694,1.285694,0.0,4
02-14-2005,1.288892,1.298802,1.288593,1.297303,1.297303,0.0,0
02-15-2005,1.297202,1.304802,1.295605,1.301693,1.301693,0.0,1
02-16-2005,1.301406,1.305193,1.296798,1.302304,1.302304,0.0,2
02-17-2005,1.302507,1.309003,1.301998,1.307497,1.307497,0.0,3
02-18-2005,1.307497,1.308404,1.302592,1.306899,1.306899,0.0,4
02-21-2005,1.307207,1.307805,1.303696,1.306404,1.306404,0.0,0
02-22-2005,1.306506,1.326805,1.305807,1.326102,1.326102,0.0,1
02-23-2005,1.325803,1.327299,1.319192,1.320306,1.320306,0.0,2
02-24-2005,1.320202,1.326999,1.3182,1.318305,1.318305,0.0,3
02-25-2005,1.318496,1.3251,1.314907,1.324609,1.324609,0.0,4
02-28-2005,1.325399,1.328004,1.321109,1.321702,1.321702,0.0,0
03-01-2005,1.321895,1.322594,1.317003,1.317193,1.317193,0.0,1
03-02-2005,1.317193,1.317905,1.309397,1.313594,1.313594,0.0,2
03-03-2005,1.313802,1.316396,1.310101,1.310599,1.310599,0.0,3
03-04-2005,1.310599,1.325504,1.309895,1.324696,1.324696,0.0,4
03-07-2005,1.323399,1.324696,1.318496,1.322192,1.322192,0.0,0
03-08-2005,1.322104,1.336309,1.321196,1.335203,1.335203,0.0,1
03-09-2005,1.3349,1.342192,1.3336,1.337703,1.337703,0.0,2
03-10-2005,1.337793,1.345098,1.337292,1.343797,1.343797,0.0,3
03-11-2005,1.343707,1.3478,1.340608,1.347291,1.347291,0.0,4
03-14-2005,1.3474,1.347909,1.333992,1.336505,1.336505,0.0,0
03-15-2005,1.336791,1.340303,1.3303,1.331009,1.331009,0.0,1
03-16-2005,1.331203,1.343996,1.329593,1.341094,1.341094,0.0,2
03-17-2005,1.341292,1.342102,1.3349,1.3379,1.3379,0.0,3
03-18-2005,1.3379,1.338706,1.326999,1.332197,1.332197,0.0,4
03-21-2005,1.331895,1.331895,1.314596,1.316101,1.316101,0.0,0
03-22-2005,1.3165,1.321598,1.306097,1.307702,1.307702,0.0,1
03-23-2005,1.307702,1.308798,1.296697,1.299292,1.299292,0.0,2
03-24-2005,1.299207,1.302999,1.293193,1.293193,1.293193,0.0,3
03-25-2005,1.293293,1.297101,1.293293,1.295605,1.295605,0.0,4
03-28-2005,1.295807,1.295908,1.286107,1.289507,1.289507,0.0,0
03-29-2005,1.289507,1.295303,1.288095,1.293795,1.293795,0.0,1
03-30-2005,1.293795,1.297993,1.291406,1.291506,1.291506,0.0,2
03-31-2005,1.291606,1.301693,1.291606,1.296697,1.296697,0.0,3
04-01-2005,1.296798,1.304308,1.287896,1.290906,1.290906,0.0,4
04-04-2005,1.289707,1.290706,1.282101,1.285,1.285,0.0,0
04-05-2005,1.284901,1.287697,1.280393,1.285793,1.285793,0.0,1
04-06-2005,1.285793,1.290706,1.284307,1.286703,1.286703,0.0,2
04-07-2005,1.287001,1.293895,1.284406,1.285,1.285,0.0,3
04-08-2005,1.284901,1.294398,1.281394,1.293494,1.293494,0.0,4
04-11-2005,1.292107,1.300001,1.291106,1.297101,1.297101,0.0,0
04-12-2005,1.297101,1.300001,1.286902,1.291506,1.291506,0.0,1
04-13-2005,1.291606,1.295404,1.286107,1.291206,1.291206,0.0,2
04-14-2005,1.291306,1.291406,1.277906,1.279492,1.279492,0.0,3
04-15-2005,1.279492,1.293996,1.278298,1.287001,1.287001,0.0,4
04-18-2005,1.291306,1.304104,1.288095,1.301795,1.301795,0.0,0
04-19-2005,1.301795,1.307805,1.298701,1.306506,1.306506,0.0,1
04-20-2005,1.306506,1.310307,1.299697,1.308695,1.308695,0.0,2
04-21-2005,1.309003,1.311699,1.302999,1.3047,1.3047,0.0,3
04-22-2005,1.304904,1.309192,1.302507,1.306199,1.306199,0.0,4
04-25-2005,1.305602,1.305995,1.296008,1.299393,1.299393,0.0,0
04-26-2005,1.299495,1.301507,1.295001,1.298499,1.298499,0.0,1
